experiment_id,hw_part,mode,algorithm,seed,episode,episode_reward,episode_steps,loss_mean,epsilon,win,terminal_state,learning_rate,buffer_size,timestamp
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,100,-16.0,7,0.006661,0.98182,0,pit,0.001,1000,2026-05-13T06:58:43.975504+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,101,-23.0,34,0.00634,0.98164,1,goal,0.001,1000,2026-05-13T06:58:44.073489+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,102,-50.0,50,0.005916,0.98146,0,unknown,0.001,1000,2026-05-13T06:58:44.221214+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,103,10.0,1,0.007119,0.98128,1,goal,0.001,1000,2026-05-13T06:58:44.224995+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,104,-50.0,50,0.005438,0.9811,0,unknown,0.001,1000,2026-05-13T06:58:44.387668+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,105,4.0,7,0.005332,0.98092,1,goal,0.001,1000,2026-05-13T06:58:44.411653+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,106,0.0,11,0.005559,0.98074,1,goal,0.001,1000,2026-05-13T06:58:44.450624+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,107,-50.0,50,0.005162,0.98056,0,unknown,0.001,1000,2026-05-13T06:58:44.615442+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,108,-2.0,13,0.005077,0.98038,1,goal,0.001,1000,2026-05-13T06:58:44.652169+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,109,-50.0,50,1.048644,0.9802,0,unknown,0.001,1000,2026-05-13T06:58:44.805025+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,110,2.0,9,0.120407,0.98002,1,goal,0.001,1000,2026-05-13T06:58:44.835795+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,111,5.0,6,0.086693,0.97984,1,goal,0.001,1000,2026-05-13T06:58:44.854803+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,112,-42.0,33,0.055806,0.97966,0,pit,0.001,1000,2026-05-13T06:58:44.951337+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,113,-50.0,50,0.025724,0.97948,0,unknown,0.001,1000,2026-05-13T06:58:45.110638+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,114,-31.0,42,0.013102,0.9793,1,goal,0.001,1000,2026-05-13T06:58:45.239180+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,115,6.0,5,0.010133,0.97912,1,goal,0.001,1000,2026-05-13T06:58:45.254708+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,116,-50.0,50,0.007556,0.97894,0,unknown,0.001,1000,2026-05-13T06:58:45.417692+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,117,0.0,11,0.006002,0.97876,1,goal,0.001,1000,2026-05-13T06:58:45.453080+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,118,-10.0,1,0.004853,0.97858,0,pit,0.001,1000,2026-05-13T06:58:45.456359+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,119,-50.0,50,0.00488,0.9784,0,unknown,0.001,1000,2026-05-13T06:58:45.713578+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,120,-33.0,24,0.004147,0.97822,0,pit,0.001,1000,2026-05-13T06:58:45.783872+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,121,-50.0,50,0.003684,0.97804,0,unknown,0.001,1000,2026-05-13T06:58:45.934447+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,122,7.0,4,0.003671,0.97786,1,goal,0.001,1000,2026-05-13T06:58:45.948677+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,123,-50.0,50,0.003407,0.97768,0,unknown,0.001,1000,2026-05-13T06:58:46.113329+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,124,-1.0,12,0.003298,0.9775,1,goal,0.001,1000,2026-05-13T06:58:46.145180+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,125,-2.0,13,0.003273,0.97732,1,goal,0.001,1000,2026-05-13T06:58:46.179012+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,126,-23.0,34,0.003183,0.97714,1,goal,0.001,1000,2026-05-13T06:58:46.280665+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,127,-39.0,50,0.223844,0.97696,1,goal,0.001,1000,2026-05-13T06:58:46.421115+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,128,-25.0,16,0.021993,0.97678,0,pit,0.001,1000,2026-05-13T06:58:46.465717+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,129,-50.0,50,0.010309,0.9766,0,unknown,0.001,1000,2026-05-13T06:58:46.609967+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,130,-50.0,50,0.004543,0.97642,0,unknown,0.001,1000,2026-05-13T06:58:46.765656+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,131,-42.0,33,0.003301,0.97624,0,pit,0.001,1000,2026-05-13T06:58:46.854998+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,132,-15.0,6,0.003014,0.97606,0,pit,0.001,1000,2026-05-13T06:58:46.872359+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,133,-27.0,18,0.002981,0.97588,0,pit,0.001,1000,2026-05-13T06:58:46.923057+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,134,-51.0,42,0.00279,0.9757,0,pit,0.001,1000,2026-05-13T06:58:47.042617+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,135,-50.0,50,0.002419,0.97552,0,unknown,0.001,1000,2026-05-13T06:58:47.179834+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,136,10.0,1,0.001862,0.97534,1,goal,0.001,1000,2026-05-13T06:58:47.182992+00:00
hw3_2_player_double_dqn,hw3_2,player,DoubleDQN,42,137,8.0,3,0.002566,0.97516,1,goal,0.001,1000,2026-05-13T06:58:47.190865+00:00
