experiment_id,hw_part,mode,algorithm,seed,episode,episode_reward,episode_steps,loss_mean,epsilon,win,terminal_state,learning_rate,buffer_size,timestamp
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,125,-50.0,50,1.592124,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:29.570734+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,126,-50.0,50,1.5406,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:30.063675+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,127,-50.0,50,1.557572,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:30.573314+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,128,-50.0,50,1.485289,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:31.072018+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,129,-50.0,50,1.487595,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:31.581730+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,130,-50.0,50,1.463491,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:32.067701+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,131,-50.0,50,1.366645,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:32.601378+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,132,-50.0,50,1.542579,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:33.096106+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,133,-50.0,50,1.557617,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:33.609120+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,134,-50.0,50,1.500986,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:34.091613+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,135,-50.0,50,1.536393,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:34.603520+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,136,-50.0,50,1.639863,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:35.093740+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,137,-2.0,13,1.540691,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:35.307745+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,138,-50.0,50,1.554449,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:35.814219+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,139,-50.0,50,1.731309,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:36.316410+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,140,-50.0,50,1.644221,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:36.821273+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,141,-50.0,50,1.517311,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:37.312155+00:00
